row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
77,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02352052854409134081,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02352052854409134081?region=IN,YouTubeVideo,2026-03-27,2356,0,2,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,77
78,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02352052854409134081,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02352052854409134081?region=IN,YouTubeVideo,2026-03-27,2356,1,2,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,78
79,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02578210301614751745,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02578210301614751745?region=IN,YouTubeVideo,2026-06-14,2356,0,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,79
80,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02578210301614751745,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02578210301614751745?region=IN,YouTubeVideo,2026-06-14,2356,1,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,80
81,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02578210301614751745,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02578210301614751745?region=IN,YouTubeVideo,2026-06-14,2356,2,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,81
82,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02719062826374135809,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02719062826374135809?region=IN,YouTubeVideo,2025-11-25,2356,0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,82
83,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02719062826374135809,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02719062826374135809?region=IN,YouTubeVideo,2025-11-25,2356,1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,83
84,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02719062826374135809,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02719062826374135809?region=IN,YouTubeVideo,2025-11-25,2356,2,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,84
85,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02719062826374135809,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02719062826374135809?region=IN,YouTubeVideo,2025-11-25,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,85
86,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02719062826374135809,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02719062826374135809?region=IN,YouTubeVideo,2025-11-25,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,86
87,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02725022660433018881,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02725022660433018881?region=IN,YouTubeVideo,2025-07-18,2356,0,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,87
88,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02725022660433018881,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02725022660433018881?region=IN,YouTubeVideo,2025-07-18,2356,1,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,88
89,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02725022660433018881,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02725022660433018881?region=IN,YouTubeVideo,2025-07-18,2356,2,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,89
90,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02944692808646131713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02944692808646131713?region=IN,YouTubeVideo,2026-02-19,2356,0,2,Some controls cannot be shown due to the small ad.You can see it in fullscreen mode.,,,,,a6p3oScOhUE,https://www.youtube.com/watch?v=a6p3oScOhUE,,,,,,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR02944692808646131713.mp4,2026-06-01,2026-06-15,,,,,90
91,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02944692808646131713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02944692808646131713?region=IN,YouTubeVideo,2026-02-19,2356,1,2,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,91
92,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03041052427156455425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03041052427156455425?region=IN,YouTubeVideo,2026-05-26,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,92
93,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03041052427156455425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03041052427156455425?region=IN,YouTubeVideo,2026-05-26,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,93
94,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03041052427156455425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03041052427156455425?region=IN,YouTubeVideo,2026-05-26,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,94
96,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03359961213537615873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03359961213537615873?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,96
97,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03359961213537615873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03359961213537615873?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,97
98,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03359961213537615873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03359961213537615873?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,98
99,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03359961213537615873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03359961213537615873?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,99
100,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03379897730171142145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03379897730171142145?region=IN,YouTubeVideo,2025-08-20,"2524,2586,2050,2356",0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,100
101,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03379897730171142145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03379897730171142145?region=IN,YouTubeVideo,2025-08-20,"2524,2586,2050,2356",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,101
102,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03379897730171142145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03379897730171142145?region=IN,YouTubeVideo,2025-08-20,"2524,2586,2050,2356",2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,102
103,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03379897730171142145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03379897730171142145?region=IN,YouTubeVideo,2025-08-20,"2524,2586,2050,2356",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,103
104,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03611905025913126913,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03611905025913126913?region=IN,YouTubeVideo,2026-05-15,2356,0,1,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,104
105,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03679388926457413633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03679388926457413633?region=IN,YouTubeVideo,2026-05-15,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,105
106,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03679388926457413633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03679388926457413633?region=IN,YouTubeVideo,2026-05-15,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,106
107,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03679388926457413633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03679388926457413633?region=IN,YouTubeVideo,2026-05-15,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,107
108,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03679388926457413633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03679388926457413633?region=IN,YouTubeVideo,2026-05-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,108
112,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03714334867731775489,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03714334867731775489?region=IN,YouTubeVideo,2026-05-29,2356,0,4,,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
109,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04267229787317075969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04267229787317075969?region=IN,YouTubeVideo,2026-06-14,2356,0,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,109
110,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04267229787317075969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04267229787317075969?region=IN,YouTubeVideo,2026-06-14,2356,1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,110
111,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04267229787317075969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04267229787317075969?region=IN,YouTubeVideo,2026-06-14,2356,2,5,ઇન્સ્ટૉલ કરો,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,111
112,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04267229787317075969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04267229787317075969?region=IN,YouTubeVideo,2026-06-14,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,112
114,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04442344606226448385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04442344606226448385?region=IN,YouTubeVideo,2026-04-27,2356,0,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,114
115,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04442344606226448385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04442344606226448385?region=IN,YouTubeVideo,2026-04-27,2356,1,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,115
116,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04442344606226448385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04442344606226448385?region=IN,YouTubeVideo,2026-04-27,2356,2,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,116
117,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04503504528204627969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04503504528204627969?region=IN,YouTubeVideo,2026-02-19,2356,0,2,Some controls cannot be shown due to the small ad.You can see it in fullscreen mode.,,,,,a6p3oScOhUE,https://www.youtube.com/watch?v=a6p3oScOhUE,,,,,,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR04503504528204627969.mp4,2026-06-01,2026-06-15,,,,,117
118,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04503504528204627969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04503504528204627969?region=IN,YouTubeVideo,2026-02-19,2356,1,2,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,118
119,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04808896356720574465,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04808896356720574465?region=IN,YouTubeVideo,2026-06-14,2356,0,5,ইনস্টল করুন,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,119
120,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04808896356720574465,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04808896356720574465?region=IN,YouTubeVideo,2026-06-14,2356,1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,120
121,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04808896356720574465,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04808896356720574465?region=IN,YouTubeVideo,2026-06-14,2356,2,5,ইনস্টল করুন,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,121
122,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04808896356720574465,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04808896356720574465?region=IN,YouTubeVideo,2026-06-14,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,122
129,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04959480521458450433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04959480521458450433?region=IN,YouTubeVideo,2026-06-01,2356,0,4,ಇನ್\u200cಸ್ಟಾಲ್,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
130,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04959480521458450433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04959480521458450433?region=IN,YouTubeVideo,2026-06-01,2356,1,4,ಇನ್\u200cಸ್ಟಾಲ್,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
131,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04959480521458450433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04959480521458450433?region=IN,YouTubeVideo,2026-06-01,2356,2,4,ಇನ್\u200cಸ್ಟಾಲ್,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
132,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04959480521458450433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04959480521458450433?region=IN,YouTubeVideo,2026-06-01,2356,3,4,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
124,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05037975111831912449,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05037975111831912449?region=IN,YouTubeVideo,2026-03-20,2356,0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,124
125,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05037975111831912449,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05037975111831912449?region=IN,YouTubeVideo,2026-03-20,2356,1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,125
126,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05037975111831912449,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05037975111831912449?region=IN,YouTubeVideo,2026-03-20,2356,2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,126
127,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05037975111831912449,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05037975111831912449?region=IN,YouTubeVideo,2026-03-20,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,127
128,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05037975111831912449,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05037975111831912449?region=IN,YouTubeVideo,2026-03-20,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,128
129,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05056138382497808385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05056138382497808385?region=IN,YouTubeVideo,2026-05-26,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,129
